ANO,UFCOD,IDADE,SEXO,POPULACAO
2001,16,A0303,F,7904
2001,16,A0404,F,7731
2001,16,A0505,F,7554
2001,16,A0606,F,7363
2001,16,A0707,F,7150
2001,16,A0808,F,6941
2001,16,A0909,F,6706
2001,16,A1010,F,6458
2001,16,A1111,F,6270
2001,16,A1212,F,6165
2001,16,A1313,F,6102
2001,16,A1414,F,6070
2001,16,A1515,F,6037
2001,16,A1616,F,5988
2001,16,A1717,F,5916
2001,16,A1818,F,5810
2001,16,A1919,F,5708
2001,16,A2020,F,5608
2001,16,A2121,F,5492
2001,16,A2222,F,5334
2001,16,A2323,F,5164
2001,16,A2424,F,4971
2001,16,A2525,F,4774
2001,16,A2626,F,4575
2001,16,A2727,F,4402
2001,16,A2828,F,4234
2001,16,A2929,F,4089
2001,16,A3030,F,3934
2001,16,A3131,F,3784
2001,16,A3232,F,3630
2001,16,A3333,F,3486
2001,16,A3434,F,3327
2001,16,A3535,F,3176
2001,16,A3636,F,3032
2001,16,A3737,F,2898
2001,16,A3838,F,2779
2001,16,A3939,F,2622
2001,16,A4040,F,2510
2001,16,A4141,F,2404
2001,16,A4242,F,2302
2001,16,A4343,F,2190
2001,16,A4444,F,2065
2001,16,A4545,F,1947
2001,16,A4646,F,1830
2001,16,A4747,F,1719
2001,16,A4848,F,1604
2001,16,A4949,F,1500
2001,16,A5050,F,1390
2001,16,A5151,F,1296
2001,16,A5252,F,1202
2001,16,A5353,F,1124
2001,16,A5454,F,1066
2001,16,A5555,F,1018
2001,16,A5656,F,986
2001,16,A5757,F,943
2001,16,A5858,F,902
2001,16,A5959,F,860
2001,16,A6060,F,814
2001,16,A6161,F,767
2001,16,A6262,F,724
2001,16,A6363,F,691
2001,16,A6464,F,649
2001,16,A6565,F,615
2001,16,A6666,F,590
2001,16,A6767,F,552
2001,16,A6868,F,528
2001,16,A6969,F,490
2001,16,A7070,F,452
2001,16,A7171,F,417
2001,16,A7272,F,380
2001,16,A7373,F,354
2001,16,A7474,F,328
2001,16,A7575,F,308
2001,16,A7676,F,287
2001,16,A7777,F,276
2001,16,A7878,F,261
2001,16,A7979,F,250
2001,16,A8080,F,253
2001,16,A8181,F,248
2001,16,A8282,F,240
2001,16,A8383,F,227
2001,16,A8484,F,210
2001,16,A8585,F,189
2001,16,A8686,F,166
2001,16,A8787,F,140
2001,16,A8888,F,112
2001,16,A8989,F,83
2001,16,A9090,F,540
2001,17,A0000,M,14734
2001,17,A0101,M,14912
2001,17,A0202,M,14952
2001,17,A0303,M,14913
2001,17,A0404,M,14834
2001,17,A0505,M,14731
2001,17,A0606,M,14579
2001,17,A0707,M,14404
2001,17,A0808,M,14210
2001,17,A0909,M,13984
2001,17,A1010,M,13765
2001,17,A1111,M,13636
2001,17,A1212,M,13602
2001,17,A1313,M,13622
2001,17,A1414,M,13664
2001,17,A1515,M,13666
2001,17,A1616,M,13608
2001,17,A1717,M,13460
2001,17,A1818,M,13231
2001,17,A1919,M,12988
2001,17,A2020,M,12732
2001,17,A2121,M,12408
2001,17,A2222,M,12028
2001,17,A2323,M,11604
2001,17,A2424,M,11154
2001,17,A2525,M,10733
2001,17,A2626,M,10336
2001,17,A2727,M,10006
2001,17,A2828,M,9716
2001,17,A2929,M,9425
2001,17,A3030,M,9140
2001,17,A3131,M,8882
2001,17,A3232,M,8674
2001,17,A3333,M,8476
2001,17,A3434,M,8310
2001,17,A3535,M,8134
2001,17,A3636,M,7936
2001,17,A3737,M,7708
2001,17,A3838,M,7459
2001,17,A3939,M,7246
2001,17,A4040,M,6995
2001,17,A4141,M,6732
2001,17,A4242,M,6478
2001,17,A4343,M,6242
2001,17,A4444,M,6038
2001,17,A4545,M,5856
2001,17,A4646,M,5684
2001,17,A4747,M,5511
2001,17,A4848,M,5330
2001,17,A4949,M,5131
2001,17,A5050,M,4922
2001,17,A5151,M,4710
2001,17,A5252,M,4508
2001,17,A5353,M,4298
2001,17,A5454,M,4102
2001,17,A5555,M,3913
2001,17,A5656,M,3726
2001,17,A5757,M,3556
2001,17,A5858,M,3402
2001,17,A5959,M,3280
2001,17,A6060,M,3169
2001,17,A6161,M,3070
2001,17,A6262,M,2967
2001,17,A6363,M,2846
2001,17,A6464,M,2712
2001,17,A6565,M,2558
2001,17,A6666,M,2406
2001,17,A6767,M,2266
2001,17,A6868,M,2128
2001,17,A6969,M,2004
2001,17,A7070,M,1886
2001,17,A7171,M,1776
2001,17,A7272,M,1666
2001,17,A7373,M,1561
2001,17,A7474,M,1456
2001,17,A7575,M,1344
2001,17,A7676,M,1234
2001,17,A7777,M,1124
2001,17,A7878,M,1024
2001,17,A7979,M,934
2001,17,A8080,M,864
2001,17,A8181,M,784
2001,17,A8282,M,706
2001,17,A8383,M,630
2001,17,A8484,M,555
2001,17,A8585,M,483
2001,17,A8686,M,413
2001,17,A8787,M,348
2001,17,A8888,M,287
2001,17,A8989,M,232
2001,17,A9090,M,809
2001,17,A0000,F,14191
2001,17,A0101,F,14424
2001,17,A0202,F,14466
2001,17,A0303,F,14438
2001,17,A0404,F,14404
2001,17,A0505,F,14340
2001,17,A0606,F,14242
2001,17,A0707,F,14119
2001,17,A0808,F,13980
2001,17,A0909,F,13814
2001,17,A1010,F,13674
2001,17,A1111,F,13575
2001,17,A1212,F,13534
2001,17,A1313,F,13526
2001,17,A1414,F,13502
2001,17,A1515,F,13434
2001,17,A1616,F,13318
2001,17,A1717,F,13162
2001,17,A1818,F,12950
2001,17,A1919,F,12744
2001,17,A2020,F,12526
2001,17,A2121,F,12242
2001,17,A2222,F,11866
2001,17,A2323,F,11436
2001,17,A2424,F,10974
2001,17,A2525,F,10549
2001,17,A2626,F,10148
2001,17,A2727,F,9808
2001,17,A2828,F,9522
2001,17,A2929,F,9232
2001,17,A3030,F,8944
2001,17,A3131,F,8699
2001,17,A3232,F,8492
2001,17,A3333,F,8311
2001,17,A3434,F,8146
2001,17,A3535,F,7972
2001,17,A3636,F,7773
2001,17,A3737,F,7516
2001,17,A3838,F,7233
2001,17,A3939,F,6940
2001,17,A4040,F,6686
2001,17,A4141,F,6440
2001,17,A4242,F,6184
2001,17,A4343,F,5938
2001,17,A4444,F,5701
2001,17,A4545,F,5469
2001,17,A4646,F,5259
2001,17,A4747,F,5042
2001,17,A4848,F,4820
2001,17,A4949,F,4594
2001,17,A5050,F,4358
2001,17,A5151,F,4116
2001,17,A5252,F,3888
2001,17,A5353,F,3672
2001,17,A5454,F,3482
2001,17,A5555,F,3312
2001,17,A5656,F,3152
2001,17,A5757,F,2992
2001,17,A5858,F,2860
2001,17,A5959,F,2760
2001,17,A6060,F,2672
2001,17,A6161,F,2602
2001,17,A6262,F,2526
2001,17,A6363,F,2438
2001,17,A6464,F,2332
2001,17,A6565,F,2193
2001,17,A6666,F,2062
2001,17,A6767,F,1927
2001,17,A6868,F,1798
2001,17,A6969,F,1688
2001,17,A7070,F,1578
2001,17,A7171,F,1484
2001,17,A7272,F,1400
2001,17,A7373,F,1308
2001,17,A7474,F,1226
2001,17,A7575,F,1137
2001,17,A7676,F,1060
2001,17,A7777,F,983
2001,17,A7878,F,916
2001,17,A7979,F,854
2001,17,A8080,F,807
2001,17,A8181,F,753
2001,17,A8282,F,696
2001,17,A8383,F,636
2001,17,A8484,F,572
2001,17,A8585,F,505
2001,17,A8686,F,434
2001,17,A8787,F,362
2001,17,A8888,F,288
2001,17,A8989,F,213
2001,17,A9090,F,967
2001,21,A0000,M,75535
2001,21,A0101,M,74891
2001,21,A0202,M,74306
2001,21,A0303,M,73784
2001,21,A0404,M,73157
2001,21,A0505,M,72544
2001,21,A0606,M,72148
2001,21,A0707,M,72056
2001,21,A0808,M,72212
2001,21,A0909,M,72335
2001,21,A1010,M,72378
2001,21,A1111,M,72602
2001,21,A1212,M,73032
2001,21,A1313,M,73510
2001,21,A1414,M,73903
2001,21,A1515,M,73932
2001,21,A1616,M,73296
2001,21,A1717,M,71852
2001,21,A1818,M,69720
2001,21,A1919,M,67322
2001,21,A2020,M,64796
2001,21,A2121,M,61932
2001,21,A2222,M,58774
2001,21,A2323,M,55470
2001,21,A2424,M,52090
2001,21,A2525,M,48912
2001,21,A2626,M,46206
2001,21,A2727,M,44158
2001,21,A2828,M,42648
2001,21,A2929,M,41370
2001,21,A3030,M,40140
2001,21,A3131,M,39004
2001,21,A3232,M,37886
2001,21,A3333,M,36785
2001,21,A3434,M,35742
2001,21,A3535,M,34783
2001,21,A3636,M,33792
2001,21,A3737,M,32764
2001,21,A3838,M,31734
2001,21,A3939,M,30736
2001,21,A4040,M,29766
2001,21,A4141,M,28791
2001,21,A4242,M,27848
2001,21,A4343,M,26944
2001,21,A4444,M,26097
2001,21,A4545,M,25296
2001,21,A4646,M,24538
2001,21,A4747,M,23790
2001,21,A4848,M,23016
2001,21,A4949,M,22205
2001,21,A5050,M,21372
2001,21,A5151,M,20536
2001,21,A5252,M,19722
2001,21,A5353,M,18936
2001,21,A5454,M,18207
2001,21,A5555,M,17516
2001,21,A5656,M,16868
2001,21,A5757,M,16254
2001,21,A5858,M,15700
2001,21,A5959,M,15209
2001,21,A6060,M,14748
2001,21,A6161,M,14308
2001,21,A6262,M,13844
2001,21,A6363,M,13302
2001,21,A6464,M,12682
2001,21,A6565,M,12014
2001,21,A6666,M,11331
2001,21,A6767,M,10674
2001,21,A6868,M,10038
2001,21,A6969,M,9415
2001,21,A7070,M,8816
2001,21,A7171,M,8229
2001,21,A7272,M,7662
2001,21,A7373,M,7112
2001,21,A7474,M,6594
2001,21,A7575,M,6118
2001,21,A7676,M,5696
2001,21,A7777,M,5330
2001,21,A7878,M,5022
2001,21,A7979,M,4774
2001,21,A8080,M,4451
2001,21,A8181,M,4174
2001,21,A8282,M,3867
2001,21,A8383,M,3522
2001,21,A8484,M,3140
2001,21,A8585,M,2725
2001,21,A8686,M,2282
2001,21,A8787,M,1818
2001,21,A8888,M,1338
2001,21,A8989,M,849
2001,21,A9090,M,4368
2001,21,A0000,F,73239
2001,21,A0101,F,73376
2001,21,A0202,F,73110
2001,21,A0303,F,72914
2001,21,A0404,F,72666
2001,21,A0505,F,72405
2001,21,A0606,F,72318
2001,21,A0707,F,72408
2001,21,A0808,F,72637
2001,21,A0909,F,72727
2001,21,A1010,F,72713
2001,21,A1111,F,72800
2001,21,A1212,F,73042
2001,21,A1313,F,73304
2001,21,A1414,F,73472
2001,21,A1515,F,73272
2001,21,A1616,F,72436
2001,21,A1717,F,70840
2001,21,A1818,F,68612
2001,21,A1919,F,66178
2001,21,A2020,F,63660
2001,21,A2121,F,60867
2001,21,A2222,F,57804
2001,21,A2323,F,54631
2001,21,A2424,F,51423
2001,21,A2525,F,48432
2001,21,A2626,F,45925
2001,21,A2727,F,44048
2001,21,A2828,F,42703
2001,21,A2929,F,41556
2001,21,A3030,F,40444
2001,21,A3131,F,39527
2001,21,A3232,F,38780
2001,21,A3333,F,38152
2001,21,A3434,F,37640
2001,21,A3535,F,37111
2001,21,A3636,F,36382
2001,21,A3737,F,35334
2001,21,A3838,F,34073
2001,21,A3939,F,32779
2001,21,A4040,F,31614
2001,21,A4141,F,30408
2001,21,A4242,F,29256
2001,21,A4343,F,28215
2001,21,A4444,F,27336
2001,21,A4545,F,26566
2001,21,A4646,F,25843
2001,21,A4747,F,25068
2001,21,A4848,F,24186
2001,21,A4949,F,23162
2001,21,A5050,F,22051
2001,21,A5151,F,20923
2001,21,A5252,F,19868
2001,21,A5353,F,18908
2001,21,A5454,F,18076
2001,21,A5555,F,17368
2001,21,A5656,F,16688
2001,21,A5757,F,16031
2001,21,A5858,F,15476
2001,21,A5959,F,15006
2001,21,A6060,F,14590
2001,21,A6161,F,14205
2001,21,A6262,F,13786
2001,21,A6363,F,13250
2001,21,A6464,F,12578
2001,21,A6565,F,11794
2001,21,A6666,F,11006
2001,21,A6767,F,10278
2001,21,A6868,F,9604
2001,21,A6969,F,9032
2001,21,A7070,F,8524
2001,21,A7171,F,8060
2001,21,A7272,F,7612
2001,21,A7373,F,7167
2001,21,A7474,F,6722
2001,21,A7575,F,6290
2001,21,A7676,F,5890
2001,21,A7777,F,5536
2001,21,A7878,F,5250
2001,21,A7979,F,5046
2001,21,A8080,F,4787
2001,21,A8181,F,4540
2001,21,A8282,F,4260
2001,21,A8383,F,3939
2001,21,A8484,F,3577
2001,21,A8585,F,3178
2001,21,A8686,F,2744
2001,21,A8787,F,2282
2001,21,A8888,F,1797
2001,21,A8989,F,1291
2001,21,A9090,F,6370
2001,22,A0000,M,32048
2001,22,A0101,M,31944
2001,22,A0202,M,31842
2001,22,A0303,M,31588
2001,22,A0404,M,31290
2001,22,A0505,M,31062
2001,22,A0606,M,31001
2001,22,A0707,M,31186
2001,22,A0808,M,31554
2001,22,A0909,M,31942
2001,22,A1010,M,32324
2001,22,A1111,M,32788
2001,22,A1212,M,33324
2001,22,A1313,M,33866
2001,22,A1414,M,34372
2001,22,A1515,M,34662
2001,22,A1616,M,34653
2001,22,A1717,M,34230
2001,22,A1818,M,33444
2001,22,A1919,M,32461
2001,22,A2020,M,31370
2001,22,A2121,M,30114
2001,22,A2222,M,28763
2001,22,A2323,M,27376
2001,22,A2424,M,26020
2001,22,A2525,M,24755
2001,22,A2626,M,23638
2001,22,A2727,M,22696
2001,22,A2828,M,21941
2001,22,A2929,M,21238
2001,22,A3030,M,20589
2001,22,A3131,M,20087
2001,22,A3232,M,19736
2001,22,A3333,M,19500
2001,22,A3434,M,19306
2001,22,A3535,M,19093
2001,22,A3636,M,18739
2001,22,A3737,M,18194
2001,22,A3838,M,17527
2001,22,A3939,M,16854
2001,22,A4040,M,16242
2001,22,A4141,M,15604
2001,22,A4242,M,15000
2001,22,A4343,M,14455
2001,22,A4444,M,13990
2001,22,A4545,M,13590
2001,22,A4646,M,13202
2001,22,A4747,M,12800
2001,22,A4848,M,12421
2001,22,A4949,M,12052
2001,22,A5050,M,11690
2001,22,A5151,M,11342
2001,22,A5252,M,10997
2001,22,A5353,M,10620
2001,22,A5454,M,10205
2001,22,A5555,M,9768
2001,22,A5656,M,9332
2001,22,A5757,M,8926
2001,22,A5858,M,8582
2001,22,A5959,M,8304
2001,22,A6060,M,8072
2001,22,A6161,M,7852
2001,22,A6262,M,7593
2001,22,A6363,M,7288
2001,22,A6464,M,6923
2001,22,A6565,M,6524
2001,22,A6666,M,6118
2001,22,A6767,M,5742
2001,22,A6868,M,5414
2001,22,A6969,M,5145
2001,22,A7070,M,4932
2001,22,A7171,M,4742
2001,22,A7272,M,4558
2001,22,A7373,M,4356
2001,22,A7474,M,4138
2001,22,A7575,M,3879
2001,22,A7676,M,3604
2001,22,A7777,M,3318
2001,22,A7878,M,3037
2001,22,A7979,M,2776
2001,22,A8080,M,2506
2001,22,A8181,M,2234
2001,22,A8282,M,1981
2001,22,A8383,M,1747
2001,22,A8484,M,1533
2001,22,A8585,M,1336
2001,22,A8686,M,1151
2001,22,A8787,M,976
2001,22,A8888,M,808
2001,22,A8989,M,642
2001,22,A9090,M,2407
2001,22,A0000,F,30791
2001,22,A0101,F,30729
2001,22,A0202,F,30764
2001,22,A0303,F,30749
2001,22,A0404,F,30737
2001,22,A0505,F,30768
2001,22,A0606,F,30930
2001,22,A0707,F,31279
2001,22,A0808,F,31752
2001,22,A0909,F,32196
2001,22,A1010,F,32579
2001,22,A1111,F,32986
2001,22,A1212,F,33425
2001,22,A1313,F,33828
2001,22,A1414,F,34165
2001,22,A1515,F,34342
2001,22,A1616,F,34242
2001,22,A1717,F,33807
2001,22,A1818,F,33080
2001,22,A1919,F,32213
2001,22,A2020,F,31264
2001,22,A2121,F,30144
2001,22,A2222,F,28872
2001,22,A2323,F,27538
2001,22,A2424,F,26184
2001,22,A2525,F,24943
2001,22,A2626,F,23876
2001,22,A2727,F,23056
2001,22,A2828,F,22407
2001,22,A2929,F,21810
2001,22,A3030,F,21242
2001,22,A3131,F,20834
2001,22,A3232,F,20628
2001,22,A3333,F,20552
2001,22,A3434,F,20558
2001,22,A3535,F,20528
2001,22,A3636,F,20288
2001,22,A3737,F,19778
2001,22,A3838,F,19054
2001,22,A3939,F,18331
2001,22,A4040,F,17655
2001,22,A4141,F,16936
2001,22,A4242,F,16250
2001,22,A4343,F,15638
2001,22,A4444,F,15158
2001,22,A4545,F,14760
2001,22,A4646,F,14402
2001,22,A4747,F,14011
2001,22,A4848,F,13618
2001,22,A4949,F,13198
2001,22,A5050,F,12751
2001,22,A5151,F,12318
2001,22,A5252,F,11891
2001,22,A5353,F,11428
2001,22,A5454,F,10924
2001,22,A5555,F,10401
2001,22,A5656,F,9866
2001,22,A5757,F,9366
2001,22,A5858,F,8962
2001,22,A5959,F,8678
2001,22,A6060,F,8466
2001,22,A6161,F,8294
2001,22,A6262,F,8093
2001,22,A6363,F,7837
2001,22,A6464,F,7503
2001,22,A6565,F,7104
2001,22,A6666,F,6694
2001,22,A6767,F,6317
2001,22,A6868,F,5975
2001,22,A6969,F,5686
2001,22,A7070,F,5437
2001,22,A7171,F,5212
2001,22,A7272,F,4992
2001,22,A7373,F,4760
2001,22,A7474,F,4504
2001,22,A7575,F,4216
2001,22,A7676,F,3910
2001,22,A7777,F,3588
2001,22,A7878,F,3284
2001,22,A7979,F,2993
2001,22,A8080,F,2789
2001,22,A8181,F,2532
2001,22,A8282,F,2282
2001,22,A8383,F,2042
2001,22,A8484,F,1812
2001,22,A8585,F,1592
2001,22,A8686,F,1384
2001,22,A8787,F,1186
2001,22,A8888,F,1001
2001,22,A8989,F,828
2001,22,A9090,F,2962
2001,23,A0000,M,80877
2001,23,A0101,M,82803
2001,23,A0202,M,84058
2001,23,A0303,M,84906
2001,23,A0404,M,85628
2001,23,A0505,M,86250
2001,23,A0606,M,86665
2001,23,A0707,M,86838
2001,23,A0808,M,86860
2001,23,A0909,M,86636
2001,23,A1010,M,86346
2001,23,A1111,M,86112
2001,23,A1212,M,86058
2001,23,A1313,M,85992
2001,23,A1414,M,85810
2001,23,A1515,M,85274
2001,23,A1616,M,84281
2001,23,A1717,M,82730
2001,23,A1818,M,80706
2001,23,A1919,M,78466
2001,23,A2020,M,76118
2001,23,A2121,M,73549
2001,23,A2222,M,70780
2001,23,A2323,M,67956
2001,23,A2424,M,65138
2001,23,A2525,M,62550
2001,23,A2626,M,60384
2001,23,A2727,M,58779
2001,23,A2828,M,57632
2001,23,A2929,M,56626
2001,23,A3030,M,55638
2001,23,A3131,M,54832
2001,23,A3232,M,54172
2001,23,A3333,M,53579
2001,23,A3434,M,53086
2001,23,A3535,M,52481
2001,23,A3636,M,51474
2001,23,A3737,M,49924
2001,23,A3838,M,47940
2001,23,A3939,M,46482
2001,23,A4040,M,44187
2001,23,A4141,M,41753
2001,23,A4242,M,39458
2001,23,A4343,M,37476
2001,23,A4444,M,35972
2001,23,A4545,M,34824
2001,23,A4646,M,33764
2001,23,A4747,M,32662
2001,23,A4848,M,31677
2001,23,A4949,M,30786
2001,23,A5050,M,29972
2001,23,A5151,M,29250
2001,23,A5252,M,28539
2001,23,A5353,M,27639
2001,23,A5454,M,26466
2001,23,A5555,M,25120
2001,23,A5656,M,23718
2001,23,A5757,M,22448
2001,23,A5858,M,21480
2001,23,A5959,M,20894
2001,23,A6060,M,20574
2001,23,A6161,M,20357
2001,23,A6262,M,20016
2001,23,A6363,M,19422
2001,23,A6464,M,18458
2001,23,A6565,M,17242
2001,23,A6666,M,15940
2001,23,A6767,M,14766
2001,23,A6868,M,13823
2001,23,A6969,M,13186
2001,23,A7070,M,12826
2001,23,A7171,M,12617
2001,23,A7272,M,12424
2001,23,A7373,M,12139
2001,23,A7474,M,11708
2001,23,A7575,M,11110
2001,23,A7676,M,10386
2001,23,A7777,M,9584
2001,23,A7878,M,8808
2001,23,A7979,M,8128
2001,23,A8080,M,7304
2001,23,A8181,M,6484
2001,23,A8282,M,5727
2001,23,A8383,M,5047
2001,23,A8484,M,4435
2001,23,A8585,M,3874
2001,23,A8686,M,3342
2001,23,A8787,M,2820
2001,23,A8888,M,2285
2001,23,A8989,M,1718
2001,23,A9090,M,7353
2001,23,A0000,F,77814
2001,23,A0101,F,79999
2001,23,A0202,F,81541
2001,23,A0303,F,82900
2001,23,A0404,F,84207
2001,23,A0505,F,85416
2001,23,A0606,F,86333
2001,23,A0707,F,86890
2001,23,A0808,F,87156
2001,23,A0909,F,87144
2001,23,A1010,F,86970
2001,23,A1111,F,86774
2001,23,A1212,F,86614
2001,23,A1313,F,86451
2001,23,A1414,F,86152
2001,23,A1515,F,85548
2001,23,A1616,F,84622
2001,23,A1717,F,83319
2001,23,A1818,F,81662
2001,23,A1919,F,79870
2001,23,A2020,F,77974
2001,23,A2121,F,75806
2001,23,A2222,F,73369
2001,23,A2323,F,70781
2001,23,A2424,F,68144
2001,23,A2525,F,65684
2001,23,A2626,F,63644
2001,23,A2727,F,62173
2001,23,A2828,F,61140
2001,23,A2929,F,60224
2001,23,A3030,F,59296
2001,23,A3131,F,58564
2001,23,A3232,F,58020
2001,23,A3333,F,57552
2001,23,A3434,F,57224
2001,23,A3535,F,56768
2001,23,A3636,F,55800
2001,23,A3737,F,54142
2001,23,A3838,F,51975
2001,23,A3939,F,50332
2001,23,A4040,F,47938
2001,23,A4141,F,45350
2001,23,A4242,F,42906
2001,23,A4343,F,40874
2001,23,A4444,F,39445
2001,23,A4545,F,38479
2001,23,A4646,F,37646
2001,23,A4747,F,36738
2001,23,A4848,F,35814
2001,23,A4949,F,34823
2001,23,A5050,F,33760
2001,23,A5151,F,32772
2001,23,A5252,F,31826
2001,23,A5353,F,30718
2001,23,A5454,F,29398
2001,23,A5555,F,27965
2001,23,A5656,F,26470
2001,23,A5757,F,25112
2001,23,A5858,F,24110
2001,23,A5959,F,23564
2001,23,A6060,F,23330
2001,23,A6161,F,23218
2001,23,A6262,F,22961
2001,23,A6363,F,22386
2001,23,A6464,F,21380
2001,23,A6565,F,20068
2001,23,A6666,F,18664
2001,23,A6767,F,17394
2001,23,A6868,F,16354
2001,23,A6969,F,15640
2001,23,A7070,F,15198
2001,23,A7171,F,14894
2001,23,A7272,F,14598
2001,23,A7373,F,14183
2001,23,A7474,F,13592
2001,23,A7575,F,12830
2001,23,A7676,F,11920
2001,23,A7777,F,10942
2001,23,A7878,F,9981
2001,23,A7979,F,9131
2001,23,A8080,F,8396
2001,23,A8181,F,7520
2001,23,A8282,F,6696
2001,23,A8383,F,5936
2001,23,A8484,F,5237
2001,23,A8585,F,4589
2001,23,A8686,F,3985
2001,23,A8787,F,3411
2001,23,A8888,F,2858
2001,23,A8989,F,2315
2001,23,A9090,F,9401
2001,24,A0000,M,29322
2001,24,A0101,M,29690
2001,24,A0202,M,29943
2001,24,A0303,M,30000
2001,24,A0404,M,29993
2001,24,A0505,M,29982
2001,24,A0606,M,29978
2001,24,A0707,M,29994
2001,24,A0808,M,30054
2001,24,A0909,M,30055
2001,24,A1010,M,30032
2001,24,A1111,M,30106
2001,24,A1212,M,30301
2001,24,A1313,M,30584
2001,24,A1414,M,30898
2001,24,A1515,M,31102
2001,24,A1616,M,31063
2001,24,A1717,M,30743
2001,24,A1818,M,30165
2001,24,A1919,M,29497
2001,24,A2020,M,28781
2001,24,A2121,M,27942
2001,24,A2222,M,26982
2001,24,A2323,M,25942
2001,24,A2424,M,24862
2001,24,A2525,M,23858
2001,24,A2626,M,23026
2001,24,A2727,M,22444
2001,24,A2828,M,22048
2001,24,A2929,M,21692
2001,24,A3030,M,21338
2001,24,A3131,M,21053
2001,24,A3232,M,20842
2001,24,A3333,M,20671
2001,24,A3434,M,20532
2001,24,A3535,M,20330
2001,24,A3636,M,19985
2001,24,A3737,M,19412
2001,24,A3838,M,18664
2001,24,A3939,M,18119
2001,24,A4040,M,17226
2001,24,A4141,M,16289
2001,24,A4242,M,15400
2001,24,A4343,M,14574
2001,24,A4444,M,13864
2001,24,A4545,M,13241
2001,24,A4646,M,12626
2001,24,A4747,M,12027
2001,24,A4848,M,11558
2001,24,A4949,M,11252
2001,24,A5050,M,11056
2001,24,A5151,M,10932
2001,24,A5252,M,10775
2001,24,A5353,M,10504
2001,24,A5454,M,10052
2001,24,A5555,M,9488
2001,24,A5656,M,8884
2001,24,A5757,M,8340
2001,24,A5858,M,7908
2001,24,A5959,M,7634
2001,24,A6060,M,7474
2001,24,A6161,M,7354
2001,24,A6262,M,7194
2001,24,A6363,M,6936
2001,24,A6464,M,6554
2001,24,A6565,M,6077
2001,24,A6666,M,5581
2001,24,A6767,M,5136
2001,24,A6868,M,4800
2001,24,A6969,M,4598
2001,24,A7070,M,4527
2001,24,A7171,M,4516
2001,24,A7272,M,4512
2001,24,A7373,M,4475
2001,24,A7474,M,4378
2001,24,A7575,M,4202
2001,24,A7676,M,3982
2001,24,A7777,M,3741
2001,24,A7878,M,3514
2001,24,A7979,M,3315
2001,24,A8080,M,3062
2001,24,A8181,M,2794
2001,24,A8282,M,2533
2001,24,A8383,M,2283
2001,24,A8484,M,2037
2001,24,A8585,M,1791
2001,24,A8686,M,1534
2001,24,A8787,M,1260
2001,24,A8888,M,961
2001,24,A8989,M,627
2001,24,A9090,M,2878
2001,24,A0000,F,28205
2001,24,A0101,F,28686
2001,24,A0202,F,29018
2001,24,A0303,F,29219
2001,24,A0404,F,29386
2001,24,A0505,F,29527
2001,24,A0606,F,29684
2001,24,A0707,F,29846
2001,24,A0808,F,30000
2001,24,A0909,F,30098
2001,24,A1010,F,30172
2001,24,A1111,F,30307
2001,24,A1212,F,30526
2001,24,A1313,F,30770
2001,24,A1414,F,31020
2001,24,A1515,F,31154
2001,24,A1616,F,31098
2001,24,A1717,F,30781
2001,24,A1818,F,30260
2001,24,A1919,F,29664
2001,24,A2020,F,29062
2001,24,A2121,F,28320
2001,24,A2222,F,27466
2001,24,A2323,F,26544
2001,24,A2424,F,25554
2001,24,A2525,F,24614
2001,24,A2626,F,23867
2001,24,A2727,F,23362
2001,24,A2828,F,23042
2001,24,A2929,F,22756
2001,24,A3030,F,22437
2001,24,A3131,F,22229
2001,24,A3232,F,22108
2001,24,A3333,F,22035
2001,24,A3434,F,22021
2001,24,A3535,F,21944
2001,24,A3636,F,21642
2001,24,A3737,F,21029
2001,24,A3838,F,20192
2001,24,A3939,F,19626
2001,24,A4040,F,18658
2001,24,A4141,F,17614
2001,24,A4242,F,16621
2001,24,A4343,F,15750
2001,24,A4444,F,15071
2001,24,A4545,F,14544
2001,24,A4646,F,14039
2001,24,A4747,F,13534
2001,24,A4848,F,13126
2001,24,A4949,F,12822
2001,24,A5050,F,12580
2001,24,A5151,F,12401
2001,24,A5252,F,12204
2001,24,A5353,F,11868
2001,24,A5454,F,11358
2001,24,A5555,F,10718
2001,24,A5656,F,10032
2001,24,A5757,F,9434
2001,24,A5858,F,8974
2001,24,A5959,F,8718
2001,24,A6060,F,8592
2001,24,A6161,F,8530
2001,24,A6262,F,8410
2001,24,A6363,F,8180
2001,24,A6464,F,7798
2001,24,A6565,F,7304
2001,24,A6666,F,6781
2001,24,A6767,F,6309
2001,24,A6868,F,5934
2001,24,A6969,F,5692
2001,24,A7070,F,5566
2001,24,A7171,F,5495
2001,24,A7272,F,5426
2001,24,A7373,F,5316
2001,24,A7474,F,5133
2001,24,A7575,F,4882
2001,24,A7676,F,4580
2001,24,A7777,F,4256
2001,24,A7878,F,3934
2001,24,A7979,F,3648
2001,24,A8080,F,3444
2001,24,A8181,F,3153
2001,24,A8282,F,2865
2001,24,A8383,F,2581
2001,24,A8484,F,2300
2001,24,A8585,F,2021
2001,24,A8686,F,1738
2001,24,A8787,F,1450
2001,24,A8888,F,1154
2001,24,A8989,F,847
2001,24,A9090,F,3434
2001,25,A0000,M,35935
2001,25,A0101,M,35650
2001,25,A0202,M,35690
2001,25,A0303,M,35698
2001,25,A0404,M,35669
