ANO,UFCOD,IDADE,SEXO,POPULACAO
2002,11,A6969,F,1654
2002,11,A7070,F,1534
2002,11,A7171,F,1411
2002,11,A7272,F,1288
2002,11,A7373,F,1170
2002,11,A7474,F,1055
2002,11,A7575,F,952
2002,11,A7676,F,863
2002,11,A7777,F,774
2002,11,A7878,F,700
2002,11,A7979,F,630
2002,11,A8080,F,568
2002,11,A8181,F,510
2002,11,A8282,F,454
2002,11,A8383,F,398
2002,11,A8484,F,344
2002,11,A8585,F,293
2002,11,A8686,F,244
2002,11,A8787,F,201
2002,11,A8888,F,164
2002,11,A8989,F,135
2002,11,A9090,F,640
2002,12,A0000,M,9783
2002,12,A0101,M,9664
2002,12,A0202,M,9533
2002,12,A0303,M,9346
2002,12,A0404,M,9057
2002,12,A0505,M,8752
2002,12,A0606,M,8424
2002,12,A0707,M,8111
2002,12,A0808,M,7822
2002,12,A0909,M,7564
2002,12,A1010,M,7309
2002,12,A1111,M,7068
2002,12,A1212,M,6908
2002,12,A1313,M,6828
2002,12,A1414,M,6820
2002,12,A1515,M,6832
2002,12,A1616,M,6837
2002,12,A1717,M,6820
2002,12,A1818,M,6760
2002,12,A1919,M,6670
2002,12,A2020,M,6567
2002,12,A2121,M,6456
2002,12,A2222,M,6298
2002,12,A2323,M,6080
2002,12,A2424,M,5837
2002,12,A2525,M,5558
2002,12,A2626,M,5298
2002,12,A2727,M,5062
2002,12,A2828,M,4848
2002,12,A2929,M,4662
2002,12,A3030,M,4474
2002,12,A3131,M,4288
2002,12,A3232,M,4131
2002,12,A3333,M,3985
2002,12,A3434,M,3852
2002,12,A3535,M,3721
2002,12,A3636,M,3606
2002,12,A3737,M,3486
2002,12,A3838,M,3366
2002,12,A3939,M,3250
2002,12,A4040,M,3122
2002,12,A4141,M,3022
2002,12,A4242,M,2929
2002,12,A4343,M,2832
2002,12,A4444,M,2738
2002,12,A4545,M,2620
2002,12,A4646,M,2505
2002,12,A4747,M,2388
2002,12,A4848,M,2276
2002,12,A4949,M,2174
2002,12,A5050,M,2067
2002,12,A5151,M,1973
2002,12,A5252,M,1879
2002,12,A5353,M,1782
2002,12,A5454,M,1698
2002,12,A5555,M,1615
2002,12,A5656,M,1544
2002,12,A5757,M,1473
2002,12,A5858,M,1398
2002,12,A5959,M,1332
2002,12,A6060,M,1262
2002,12,A6161,M,1202
2002,12,A6262,M,1142
2002,12,A6363,M,1082
2002,12,A6464,M,1028
2002,12,A6565,M,973
2002,12,A6666,M,922
2002,12,A6767,M,875
2002,12,A6868,M,825
2002,12,A6969,M,783
2002,12,A7070,M,745
2002,12,A7171,M,718
2002,12,A7272,M,690
2002,12,A7373,M,659
2002,12,A7474,M,628
2002,12,A7575,M,594
2002,12,A7676,M,558
2002,12,A7777,M,527
2002,12,A7878,M,478
2002,12,A7979,M,428
2002,12,A8080,M,388
2002,12,A8181,M,342
2002,12,A8282,M,301
2002,12,A8383,M,265
2002,12,A8484,M,233
2002,12,A8585,M,205
2002,12,A8686,M,177
2002,12,A8787,M,152
2002,12,A8888,M,125
2002,12,A8989,M,97
2002,12,A9090,M,394
2002,12,A0000,F,9401
2002,12,A0101,F,9330
2002,12,A0202,F,9249
2002,12,A0303,F,9112
2002,12,A0404,F,8906
2002,12,A0505,F,8664
2002,12,A0606,F,8408
2002,12,A0707,F,8158
2002,12,A0808,F,7896
2002,12,A0909,F,7649
2002,12,A1010,F,7382
2002,12,A1111,F,7135
2002,12,A1212,F,6951
2002,12,A1313,F,6871
2002,12,A1414,F,6841
2002,12,A1515,F,6832
2002,12,A1616,F,6826
2002,12,A1717,F,6788
2002,12,A1818,F,6724
2002,12,A1919,F,6636
2002,12,A2020,F,6558
2002,12,A2121,F,6457
2002,12,A2222,F,6322
2002,12,A2323,F,6108
2002,12,A2424,F,5856
2002,12,A2525,F,5582
2002,12,A2626,F,5328
2002,12,A2727,F,5084
2002,12,A2828,F,4876
2002,12,A2929,F,4696
2002,12,A3030,F,4506
2002,12,A3131,F,4317
2002,12,A3232,F,4146
2002,12,A3333,F,3996
2002,12,A3434,F,3863
2002,12,A3535,F,3738
2002,12,A3636,F,3615
2002,12,A3737,F,3500
2002,12,A3838,F,3381
2002,12,A3939,F,3256
2002,12,A4040,F,3126
2002,12,A4141,F,3010
2002,12,A4242,F,2908
2002,12,A4343,F,2794
2002,12,A4444,F,2692
2002,12,A4545,F,2574
2002,12,A4646,F,2447
2002,12,A4747,F,2345
2002,12,A4848,F,2236
2002,12,A4949,F,2133
2002,12,A5050,F,2032
2002,12,A5151,F,1923
2002,12,A5252,F,1800
2002,12,A5353,F,1695
2002,12,A5454,F,1588
2002,12,A5555,F,1507
2002,12,A5656,F,1429
2002,12,A5757,F,1360
2002,12,A5858,F,1298
2002,12,A5959,F,1236
2002,12,A6060,F,1167
2002,12,A6161,F,1100
2002,12,A6262,F,1034
2002,12,A6363,F,976
2002,12,A6464,F,916
2002,12,A6565,F,863
2002,12,A6666,F,810
2002,12,A6767,F,762
2002,12,A6868,F,709
2002,12,A6969,F,672
2002,12,A7070,F,639
2002,12,A7171,F,611
2002,12,A7272,F,582
2002,12,A7373,F,560
2002,12,A7474,F,536
2002,12,A7575,F,498
2002,12,A7676,F,463
2002,12,A7777,F,425
2002,12,A7878,F,384
2002,12,A7979,F,345
2002,12,A8080,F,325
2002,12,A8181,F,292
2002,12,A8282,F,263
2002,12,A8383,F,236
2002,12,A8484,F,211
2002,12,A8585,F,189
2002,12,A8686,F,168
2002,12,A8787,F,149
2002,12,A8888,F,131
2002,12,A8989,F,114
2002,12,A9090,F,432
2002,13,A0000,M,40361
2002,13,A0101,M,40650
2002,13,A0202,M,41218
2002,13,A0303,M,41072
2002,13,A0404,M,40586
2002,13,A0505,M,40036
2002,13,A0606,M,39480
2002,13,A0707,M,38792
2002,13,A0808,M,37966
2002,13,A0909,M,37072
2002,13,A1010,M,36058
2002,13,A1111,M,35048
2002,13,A1212,M,34287
2002,13,A1313,M,33900
2002,13,A1414,M,33800
2002,13,A1515,M,33780
2002,13,A1616,M,33692
2002,13,A1717,M,33512
2002,13,A1818,M,33188
2002,13,A1919,M,32748
2002,13,A2020,M,32311
2002,13,A2121,M,31850
2002,13,A2222,M,31186
2002,13,A2323,M,30269
2002,13,A2424,M,29152
2002,13,A2525,M,27950
2002,13,A2626,M,26756
2002,13,A2727,M,25624
2002,13,A2828,M,24570
2002,13,A2929,M,23618
2002,13,A3030,M,22659
2002,13,A3131,M,21710
2002,13,A3232,M,20856
2002,13,A3333,M,20129
2002,13,A3434,M,19473
2002,13,A3535,M,18872
2002,13,A3636,M,18271
2002,13,A3737,M,17693
2002,13,A3838,M,17110
2002,13,A3939,M,16522
2002,13,A4040,M,15946
2002,13,A4141,M,15376
2002,13,A4242,M,14813
2002,13,A4343,M,14249
2002,13,A4444,M,13663
2002,13,A4545,M,13032
2002,13,A4646,M,12384
2002,13,A4747,M,11740
2002,13,A4848,M,11119
2002,13,A4949,M,10502
2002,13,A5050,M,9901
2002,13,A5151,M,9320
2002,13,A5252,M,8743
2002,13,A5353,M,8183
2002,13,A5454,M,7676
2002,13,A5555,M,7250
2002,13,A5656,M,6878
2002,13,A5757,M,6540
2002,13,A5858,M,6216
2002,13,A5959,M,5907
2002,13,A6060,M,5608
2002,13,A6161,M,5314
2002,13,A6262,M,5038
2002,13,A6363,M,4774
2002,13,A6464,M,4520
2002,13,A6565,M,4269
2002,13,A6666,M,4025
2002,13,A6767,M,3788
2002,13,A6868,M,3567
2002,13,A6969,M,3354
2002,13,A7070,M,3144
2002,13,A7171,M,2951
2002,13,A7272,M,2770
2002,13,A7373,M,2594
2002,13,A7474,M,2422
2002,13,A7575,M,2261
2002,13,A7676,M,2102
2002,13,A7777,M,1950
2002,13,A7878,M,1795
2002,13,A7979,M,1640
2002,13,A8080,M,1486
2002,13,A8181,M,1339
2002,13,A8282,M,1199
2002,13,A8383,M,1067
2002,13,A8484,M,941
2002,13,A8585,M,819
2002,13,A8686,M,702
2002,13,A8787,M,585
2002,13,A8888,M,469
2002,13,A8989,M,351
2002,13,A9090,M,1672
2002,13,A0000,F,38767
2002,13,A0101,F,39328
2002,13,A0202,F,40126
2002,13,A0303,F,40148
2002,13,A0404,F,39834
2002,13,A0505,F,39459
2002,13,A0606,F,39082
2002,13,A0707,F,38526
2002,13,A0808,F,37790
2002,13,A0909,F,36924
2002,13,A1010,F,35902
2002,13,A1111,F,34906
2002,13,A1212,F,34170
2002,13,A1313,F,33832
2002,13,A1414,F,33772
2002,13,A1515,F,33790
2002,13,A1616,F,33730
2002,13,A1717,F,33601
2002,13,A1818,F,33317
2002,13,A1919,F,32919
2002,13,A2020,F,32526
2002,13,A2121,F,32093
2002,13,A2222,F,31450
2002,13,A2323,F,30534
2002,13,A2424,F,29412
2002,13,A2525,F,28178
2002,13,A2626,F,26952
2002,13,A2727,F,25750
2002,13,A2828,F,24612
2002,13,A2929,F,23552
2002,13,A3030,F,22477
2002,13,A3131,F,21424
2002,13,A3232,F,20482
2002,13,A3333,F,19686
2002,13,A3434,F,19018
2002,13,A3535,F,18404
2002,13,A3636,F,17812
2002,13,A3737,F,17244
2002,13,A3838,F,16686
2002,13,A3939,F,16116
2002,13,A4040,F,15647
2002,13,A4141,F,15036
2002,13,A4242,F,14420
2002,13,A4343,F,13820
2002,13,A4444,F,13207
2002,13,A4545,F,12584
2002,13,A4646,F,11954
2002,13,A4747,F,11350
2002,13,A4848,F,10750
2002,13,A4949,F,10156
2002,13,A5050,F,9559
2002,13,A5151,F,8960
2002,13,A5252,F,8368
2002,13,A5353,F,7803
2002,13,A5454,F,7302
2002,13,A5555,F,6888
2002,13,A5656,F,6530
2002,13,A5757,F,6214
2002,13,A5858,F,5908
2002,13,A5959,F,5634
2002,13,A6060,F,5380
2002,13,A6161,F,5139
2002,13,A6262,F,4919
2002,13,A6363,F,4713
2002,13,A6464,F,4502
2002,13,A6565,F,4273
2002,13,A6666,F,4054
2002,13,A6767,F,3844
2002,13,A6868,F,3644
2002,13,A6969,F,3452
2002,13,A7070,F,3255
2002,13,A7171,F,3066
2002,13,A7272,F,2880
2002,13,A7373,F,2702
2002,13,A7474,F,2533
2002,13,A7575,F,2375
2002,13,A7676,F,2225
2002,13,A7777,F,2084
2002,13,A7878,F,1950
2002,13,A7979,F,1820
2002,13,A8080,F,1710
2002,13,A8181,F,1594
2002,13,A8282,F,1475
2002,13,A8383,F,1350
2002,13,A8484,F,1222
2002,13,A8585,F,1089
2002,13,A8686,F,953
2002,13,A8787,F,816
2002,13,A8888,F,678
2002,13,A8989,F,541
2002,13,A9090,F,2392
2002,14,A0000,M,5504
2002,14,A0101,M,5512
2002,14,A0202,M,5492
2002,14,A0303,M,5440
2002,14,A0404,M,5305
2002,14,A0505,M,5170
2002,14,A0606,M,5040
2002,14,A0707,M,4899
2002,14,A0808,M,4744
2002,14,A0909,M,4596
2002,14,A1010,M,4451
2002,14,A1111,M,4304
2002,14,A1212,M,4188
2002,14,A1313,M,4118
2002,14,A1414,M,4089
2002,14,A1515,M,4061
2002,14,A1616,M,4040
2002,14,A1717,M,4008
2002,14,A1818,M,3959
2002,14,A1919,M,3885
2002,14,A2020,M,3826
2002,14,A2121,M,3756
2002,14,A2222,M,3664
2002,14,A2323,M,3539
2002,14,A2424,M,3398
2002,14,A2525,M,3238
2002,14,A2626,M,3084
2002,14,A2727,M,2958
2002,14,A2828,M,2848
2002,14,A2929,M,2786
2002,14,A3030,M,2717
2002,14,A3131,M,2655
2002,14,A3232,M,2599
2002,14,A3333,M,2548
2002,14,A3434,M,2500
2002,14,A3535,M,2460
2002,14,A3636,M,2414
2002,14,A3737,M,2363
2002,14,A3838,M,2294
2002,14,A3939,M,2214
2002,14,A4040,M,2149
2002,14,A4141,M,2056
2002,14,A4242,M,1957
2002,14,A4343,M,1857
2002,14,A4444,M,1765
2002,14,A4545,M,1680
2002,14,A4646,M,1607
2002,14,A4747,M,1542
2002,14,A4848,M,1471
2002,14,A4949,M,1410
2002,14,A5050,M,1340
2002,14,A5151,M,1264
2002,14,A5252,M,1194
2002,14,A5353,M,1117
2002,14,A5454,M,1042
2002,14,A5555,M,966
2002,14,A5656,M,893
2002,14,A5757,M,831
2002,14,A5858,M,761
2002,14,A5959,M,706
2002,14,A6060,M,664
2002,14,A6161,M,625
2002,14,A6262,M,592
2002,14,A6363,M,562
2002,14,A6464,M,536
2002,14,A6565,M,502
2002,14,A6666,M,470
2002,14,A6767,M,441
2002,14,A6868,M,410
2002,14,A6969,M,390
2002,14,A7070,M,360
2002,14,A7171,M,340
2002,14,A7272,M,312
2002,14,A7373,M,290
2002,14,A7474,M,265
2002,14,A7575,M,240
2002,14,A7676,M,215
2002,14,A7777,M,195
2002,14,A7878,M,180
2002,14,A7979,M,162
2002,14,A8080,M,148
2002,14,A8181,M,135
2002,14,A8282,M,121
2002,14,A8383,M,107
2002,14,A8484,M,94
2002,14,A8585,M,81
2002,14,A8686,M,67
2002,14,A8787,M,56
2002,14,A8888,M,46
2002,14,A8989,M,38
2002,14,A9090,M,128
2002,14,A0000,F,5276
2002,14,A0101,F,5344
2002,14,A0202,F,5404
2002,14,A0303,F,5378
2002,14,A0404,F,5292
2002,14,A0505,F,5198
2002,14,A0606,F,5086
2002,14,A0707,F,4968
2002,14,A0808,F,4807
2002,14,A0909,F,4629
2002,14,A1010,F,4446
2002,14,A1111,F,4277
2002,14,A1212,F,4137
2002,14,A1313,F,4051
2002,14,A1414,F,4012
2002,14,A1515,F,4002
2002,14,A1616,F,3983
2002,14,A1717,F,3960
2002,14,A1818,F,3940
2002,14,A1919,F,3902
2002,14,A2020,F,3878
2002,14,A2121,F,3846
2002,14,A2222,F,3790
2002,14,A2323,F,3686
2002,14,A2424,F,3551
2002,14,A2525,F,3408
2002,14,A2626,F,3248
2002,14,A2727,F,3108
2002,14,A2828,F,2988
2002,14,A2929,F,2880
2002,14,A3030,F,2770
2002,14,A3131,F,2668
2002,14,A3232,F,2575
2002,14,A3333,F,2494
2002,14,A3434,F,2436
2002,14,A3535,F,2370
2002,14,A3636,F,2298
2002,14,A3737,F,2233
2002,14,A3838,F,2150
2002,14,A3939,F,2066
2002,14,A4040,F,1986
2002,14,A4141,F,1901
2002,14,A4242,F,1814
2002,14,A4343,F,1727
2002,14,A4444,F,1643
2002,14,A4545,F,1549
2002,14,A4646,F,1458
2002,14,A4747,F,1364
2002,14,A4848,F,1278
2002,14,A4949,F,1182
2002,14,A5050,F,1088
2002,14,A5151,F,1010
2002,14,A5252,F,924
2002,14,A5353,F,844
2002,14,A5454,F,776
2002,14,A5555,F,718
2002,14,A5656,F,672
2002,14,A5757,F,630
2002,14,A5858,F,582
2002,14,A5959,F,552
2002,14,A6060,F,516
2002,14,A6161,F,492
2002,14,A6262,F,472
2002,14,A6363,F,448
2002,14,A6464,F,424
2002,14,A6565,F,398
2002,14,A6666,F,376
2002,14,A6767,F,352
2002,14,A6868,F,328
2002,14,A6969,F,304
2002,14,A7070,F,292
2002,14,A7171,F,275
2002,14,A7272,F,266
2002,14,A7373,F,251
2002,14,A7474,F,245
2002,14,A7575,F,234
2002,14,A7676,F,216
2002,14,A7777,F,200
2002,14,A7878,F,192
2002,14,A7979,F,168
2002,14,A8080,F,155
2002,14,A8181,F,139
2002,14,A8282,F,124
2002,14,A8383,F,110
2002,14,A8484,F,98
2002,14,A8585,F,87
2002,14,A8686,F,75
2002,14,A8787,F,63
2002,14,A8888,F,51
2002,14,A8989,F,36
2002,14,A9090,F,172
2002,15,A0000,M,85563
2002,15,A0101,M,85360
2002,15,A0202,M,85418
2002,15,A0303,M,85064
2002,15,A0404,M,84462
2002,15,A0505,M,83708
2002,15,A0606,M,82871
2002,15,A0707,M,82088
2002,15,A0808,M,81375
2002,15,A0909,M,80722
2002,15,A1010,M,79910
2002,15,A1111,M,79015
2002,15,A1212,M,78348
2002,15,A1313,M,78057
2002,15,A1414,M,77941
2002,15,A1515,M,77866
2002,15,A1616,M,77574
2002,15,A1717,M,76984
2002,15,A1818,M,75962
2002,15,A1919,M,74590
2002,15,A2020,M,73159
2002,15,A2121,M,71647
2002,15,A2222,M,69788
2002,15,A2323,M,67500
2002,15,A2424,M,64915
2002,15,A2525,M,62168
2002,15,A2626,M,59485
2002,15,A2727,M,57010
2002,15,A2828,M,54880
2002,15,A2929,M,53027
2002,15,A3030,M,51286
2002,15,A3131,M,49549
2002,15,A3232,M,47908
2002,15,A3333,M,46333
2002,15,A3434,M,44806
2002,15,A3535,M,43338
2002,15,A3636,M,41911
2002,15,A3737,M,40550
2002,15,A3838,M,39268
2002,15,A3939,M,38055
2002,15,A4040,M,36558
2002,15,A4141,M,35538
2002,15,A4242,M,34586
2002,15,A4343,M,33596
2002,15,A4444,M,32476
2002,15,A4545,M,31195
2002,15,A4646,M,29803
2002,15,A4747,M,28402
2002,15,A4848,M,27057
2002,15,A4949,M,25736
2002,15,A5050,M,24457
2002,15,A5151,M,23218
2002,15,A5252,M,21985
2002,15,A5353,M,20803
2002,15,A5454,M,19703
2002,15,A5555,M,18736
2002,15,A5656,M,17886
2002,15,A5757,M,17100
2002,15,A5858,M,16340
2002,15,A5959,M,15610
2002,15,A6060,M,14887
2002,15,A6161,M,14159
2002,15,A6262,M,13445
2002,15,A6363,M,12750
2002,15,A6464,M,12040
2002,15,A6565,M,11326
2002,15,A6666,M,10608
2002,15,A6767,M,9917
2002,15,A6868,M,9253
2002,15,A6969,M,8627
2002,15,A7070,M,8023
2002,15,A7171,M,7449
2002,15,A7272,M,6902
2002,15,A7373,M,6374
2002,15,A7474,M,5878
2002,15,A7575,M,5390
2002,15,A7676,M,4928
2002,15,A7777,M,4490
2002,15,A7878,M,4090
2002,15,A7979,M,3720
2002,15,A8080,M,3393
2002,15,A8181,M,3071
2002,15,A8282,M,2763
2002,15,A8383,M,2467
2002,15,A8484,M,2185
2002,15,A8585,M,1917
2002,15,A8686,M,1664
2002,15,A8787,M,1428
2002,15,A8888,M,1211
2002,15,A8989,M,1014
2002,15,A9090,M,4261
2002,15,A0000,F,82176
2002,15,A0101,F,82668
2002,15,A0202,F,83410
2002,15,A0303,F,83542
2002,15,A0404,F,83474
2002,15,A0505,F,83289
2002,15,A0606,F,83028
2002,15,A0707,F,82624
2002,15,A0808,F,82080
2002,15,A0909,F,81410
2002,15,A1010,F,80472
2002,15,A1111,F,79409
2002,15,A1212,F,78539
2002,15,A1313,F,78028
2002,15,A1414,F,77762
2002,15,A1515,F,77524
2002,15,A1616,F,77088
2002,15,A1717,F,76362
2002,15,A1818,F,75230
2002,15,A1919,F,73746
2002,15,A2020,F,72207
2002,15,A2121,F,70616
2002,15,A2222,F,68673
2002,15,A2323,F,66324
2002,15,A2424,F,63672
2002,15,A2525,F,60874
2002,15,A2626,F,58150
2002,15,A2727,F,55656
2002,15,A2828,F,53530
2002,15,A2929,F,51689
2002,15,A3030,F,49934
2002,15,A3131,F,48182
2002,15,A3232,F,46536
2002,15,A3333,F,45037
2002,15,A3434,F,43613
2002,15,A3535,F,42276
2002,15,A3636,F,40962
2002,15,A3737,F,39657
2002,15,A3838,F,38332
2002,15,A3939,F,37002
2002,15,A4040,F,35652
2002,15,A4141,F,34406
2002,15,A4242,F,33197
2002,15,A4343,F,31990
2002,15,A4444,F,30766
2002,15,A4545,F,29507
2002,15,A4646,F,28226
2002,15,A4747,F,26972
2002,15,A4848,F,25743
2002,15,A4949,F,24490
2002,15,A5050,F,23225
2002,15,A5151,F,21954
2002,15,A5252,F,20687
2002,15,A5353,F,19480
2002,15,A5454,F,18404
2002,15,A5555,F,17491
2002,15,A5656,F,16716
2002,15,A5757,F,16005
2002,15,A5858,F,15314
2002,15,A5959,F,14656
2002,15,A6060,F,14019
2002,15,A6161,F,13393
2002,15,A6262,F,12802
2002,15,A6363,F,12231
2002,15,A6464,F,11646
2002,15,A6565,F,11026
2002,15,A6666,F,10386
2002,15,A6767,F,9760
2002,15,A6868,F,9166
2002,15,A6969,F,8604
2002,15,A7070,F,8077
2002,15,A7171,F,7588
2002,15,A7272,F,7116
2002,15,A7373,F,6667
2002,15,A7474,F,6218
2002,15,A7575,F,5782
2002,15,A7676,F,5360
2002,15,A7777,F,4962
2002,15,A7878,F,4594
2002,15,A7979,F,4264
2002,15,A8080,F,4039
2002,15,A8181,F,3767
2002,15,A8282,F,3492
2002,15,A8383,F,3211
2002,15,A8484,F,2926
2002,15,A8585,F,2639
2002,15,A8686,F,2354
2002,15,A8787,F,2075
2002,15,A8888,F,1807
2002,15,A8989,F,1553
2002,15,A9090,F,6355
2002,16,A0000,M,8396
2002,16,A0101,M,8422
2002,16,A0202,M,8448
2002,16,A0303,M,8412
2002,16,A0404,M,8252
2002,16,A0505,M,8046
2002,16,A0606,M,7823
2002,16,A0707,M,7578
2002,16,A0808,M,7316
2002,16,A0909,M,7060
2002,16,A1010,M,6802
2002,16,A1111,M,6554
2002,16,A1212,M,6354
2002,16,A1313,M,6218
2002,16,A1414,M,6135
2002,16,A1515,M,6080
2002,16,A1616,M,6027
2002,16,A1717,M,5946
2002,16,A1818,M,5848
2002,16,A1919,M,5742
2002,16,A2020,M,5620
2002,16,A2121,M,5498
2002,16,A2222,M,5363
2002,16,A2323,M,5209
2002,16,A2424,M,5042
2002,16,A2525,M,4867
2002,16,A2626,M,4700
2002,16,A2727,M,4548
2002,16,A2828,M,4395
2002,16,A2929,M,4271
2002,16,A3030,M,4148
2002,16,A3131,M,4014
2002,16,A3232,M,3874
2002,16,A3333,M,3722
2002,16,A3434,M,3574
2002,16,A3535,M,3422
2002,16,A3636,M,3266
2002,16,A3737,M,3132
2002,16,A3838,M,2985
2002,16,A3939,M,2854
2002,16,A4040,M,2700
2002,16,A4141,M,2585
2002,16,A4242,M,2486
2002,16,A4343,M,2382
2002,16,A4444,M,2284
2002,16,A4545,M,2186
2002,16,A4646,M,2082
2002,16,A4747,M,1984
2002,16,A4848,M,1878
2002,16,A4949,M,1773
2002,16,A5050,M,1650
2002,16,A5151,M,1534
2002,16,A5252,M,1420
2002,16,A5353,M,1310
2002,16,A5454,M,1224
2002,16,A5555,M,1154
2002,16,A5656,M,1108
2002,16,A5757,M,1068
2002,16,A5858,M,1023
2002,16,A5959,M,978
2002,16,A6060,M,916
2002,16,A6161,M,852
2002,16,A6262,M,790
2002,16,A6363,M,739
2002,16,A6464,M,688
2002,16,A6565,M,648
2002,16,A6666,M,611
2002,16,A6767,M,580
2002,16,A6868,M,548
2002,16,A6969,M,516
2002,16,A7070,M,485
2002,16,A7171,M,452
2002,16,A7272,M,414
2002,16,A7373,M,382
2002,16,A7474,M,345
2002,16,A7575,M,311
2002,16,A7676,M,282
2002,16,A7777,M,253
2002,16,A7878,M,225
2002,16,A7979,M,204
2002,16,A8080,M,196
2002,16,A8181,M,183
2002,16,A8282,M,169
2002,16,A8383,M,153
2002,16,A8484,M,138
2002,16,A8585,M,123
2002,16,A8686,M,109
2002,16,A8787,M,98
2002,16,A8888,M,91
2002,16,A8989,M,89
2002,16,A9090,M,327
2002,16,A0000,F,8058
2002,16,A0101,F,8085
2002,16,A0202,F,8124
2002,16,A0303,F,8090
2002,16,A0404,F,7950
2002,16,A0505,F,7774
2002,16,A0606,F,7597
2002,16,A0707,F,7404
2002,16,A0808,F,7190
